GUID,RUN_ID,conductivity,pH,temperature,V_c_T,V_a_T,V_c_1,V_a_1,W_T,W_1,R_W,num_components,recipe,S_pH,PI,PI_equal,PI_pca,rank_PI,rank_cond,rank_gap,score_gap_vs_cond_z
{CB4B9CC2-CDBD-FE26-E788-729AF26C8A85},AML07142019eimnsd,111.2,8.55,21.9,1.670057,-0.938493,1.568029,-0.868941,2.60855,2.4369699999999996,0.9342239941730078,5,Na2SO4:2.20; LiNO3:0.50; Li2SO4:2.60; NaNO3:0.30; NaClO4:1.10,0.9499999999999993,0.6976073755116136,0.6681953365419653,0.8344857572701092,150,201,51,0.20318725099601595
{7DFFCEA2-855C-552A-86D9-3CDC8692397E},AML07142019eimnsd,109.6,8.25,21.6,1.703081,-0.966088,1.595291,-0.89357,2.669169,2.488861,0.9324478892119606,5,Na2SO4:1.10; LiNO3:1.10; Li2SO4:3.20; NaNO3:0.60; NaClO4:1.00,1.0,0.7060664939426412,0.6738124504966228,0.865154189240868,138,204,66,0.26294820717131473
{761311EE-41DC-23D6-EDDE-B747CB1CC15D},AML07142019eimnsd,85.9,8.8,21.8,1.62592,-0.92902,1.528615,-0.788655,2.55494,2.31727,0.9069762890713676,4,LiNO3:0.60; Li2SO4:3.30; NaNO3:0.10; NaClO4:0.10,0.6999999999999993,0.5543617195885849,0.5253083736546672,0.621037220163927,213,224,11,0.043824701195219126
{24BDD1EA-13A7-6CEA-5F04-66F921E7C42B},AML07142019eimnsd,162.9,8.18,21.5,1.748925,-1.017221,1.64828,-0.832859,2.766146,2.4811389999999998,0.8969660314386876,5,Na2SO4:0.30; LiNO3:1.30; Li2SO4:0.10; NaNO3:4.60; NaClO4:0.30,1.0,0.8375644875313631,0.8226967895655775,0.9276105460194863,8,40,32,0.12749003984063745
{6B671ED6-759C-9001-1DC4-FC23A8271BD6},AML07142019eimnsd,156.5,8.29,21.3,1.754464,-1.011217,1.653924,-0.815276,2.765681,2.4692,0.8928000011570387,4,LiNO3:1.70; Li2SO4:0.10; NaNO3:0.90; NaClO4:2.10,1.0,0.8200377045893064,0.8031967240953077,0.9042739880808387,19,60,41,0.1633466135458167
{8B4C389D-B7A3-94BA-28E8-831580E7CCEA},AML07142019eimnsd,147.5,8.82,21.1,1.704378,-1.046385,1.609112,-0.891824,2.750763,2.5009360000000003,0.9091790168764086,4,LiNO3:0.10; Li2SO4:0.90; NaNO3:0.20; NaClO4:3.00,0.6799999999999997,0.7086507517913775,0.7026228391342134,0.8181508547513596,134,107,-27,0.10756972111553786
{53AAE681-6AC3-D834-9C74-F2DEA95FC7D5},AML07142019eimnsd,11.32,8.05,21.4,1.726021,-1.003323,1.616866,-0.889046,2.729344,2.505912,0.9181371054729633,5,Na2SO4:1.90; LiNO3:1.40; Li2SO4:0.10; NaNO3:0.80; NaClO4:2.10,1.0,0.5196244510565513,0.4680388423543612,0.6493447733213187,222,251,29,0.1155378486055777
{93E3B0AD-0DBB-1581-C5C4-6A9437B72C26},AML07152019gugozt,158.4,8.28,21.9,1.731096,-0.984564,1.625893,-0.856921,2.7156599999999997,2.4828140000000003,0.9142580440850476,4,LiNO3:1.90; Li2SO4:0.20; NaNO3:3.20; NaClO4:0.30,1.0,0.8290688172388494,0.8143553432081526,0.9409863921602561,17,48,31,0.12350597609561742
{E8E51C7B-5323-ADBD-6E44-9159948BC228},AML07152019gugozt,123.4,8.84,21.5,1.808181,-1.198665,1.705042,-1.042164,3.0068460000000004,2.7472060000000003,0.9136503831589645,4,Na2SO4:0.20; LiNO3:0.10; NaNO3:0.30; NaClO4:5.80,0.6600000000000001,0.6650531000307257,0.6408276276999322,0.8647596788116215,174,174,0,0.0
{BE4E8230-0CBE-1685-E55C-D136578CD59C},AML07162019vgtnbi,139.4,8.02,21.3,1.755656,-0.983476,1.652366,-0.885585,2.739132,2.537951,0.9265530102236766,5,Na2SO4:0.30; LiNO3:3.30; Li2SO4:1.00; NaNO3:1.10; NaClO4:1.00,1.0,0.7869812901472709,0.7632552359158498,0.9389682275309529,75,135,60,0.24103585657370524
{BC426425-23EB-383E-8B4B-80964F2843CF},AML07162019vgtnbi,144.8,7.64,21.8,1.74237,-0.949741,1.634518,-0.864659,2.6921109999999997,2.499177,0.9283335642549658,4,LiNO3:5.40; Li2SO4:0.40; NaNO3:0.70; NaClO4:0.10,1.0,0.7975189850716379,0.7777851225546029,0.9371454737470402,59,121,62,0.24701195219123506
{9EC13737-3489-4D3A-6E54-91A96B3C64C7},AML07162019vgtnbi,117.6,8.54,21.4,1.76243,-1.202564,1.655467,-1.042754,2.964994,2.698221,0.9100257875732634,2,Li2SO4:0.10; NaClO4:6.40,0.9600000000000009,0.7334909507131685,0.6968543689122604,0.9232781411725345,109,185,76,0.302788844621514
{DC2EFB75-4AD7-2ED3-8C1C-75CD80AA3921},AML07162019vgtnbi,154.5,8.17,21.8,1.749097,-1.036983,1.647452,-0.690038,2.78608,2.33749,0.8389888301843449,5,Na2SO4:0.30; LiNO3:0.10; Li2SO4:0.30; NaNO3:4.40; NaClO4:1.70,1.0,0.7900669631309986,0.7752582515440006,0.7794062777045629,68,72,4,0.015936254980079667
{8A538E34-BBD6-96D5-5D8B-1298F94A1D49},AML07192019aatihd,134.8,8.25,22.2,1.737203,-1.036671,1.627592,-0.929261,2.773874,2.556853,0.9217624881303187,5,Na2SO4:0.80; LiNO3:0.20; Li2SO4:0.20; NaNO3:0.10; NaClO4:5.50,1.0,0.7759934560360476,0.7495254617980743,0.9307612708208775,84,151,67,0.26693227091633465
{0D6FEA45-36CB-848F-CA72-BB601DD75B88},AML07192019aatihd,131.6,8.25,22.2,1.771904,-1.045893,1.657913,-0.969261,2.8177969999999997,2.627174,0.9323503431936369,4,LiNO3:0.50; Li2SO4:0.10; NaNO3:0.20; NaClO4:5.80,1.0,0.7735106961995398,0.7442773146595691,0.9654052475583228,87,156,69,0.2749003984063745
{EF283BA3-8E5C-3685-42BD-BF647DA4FB1B},AML07192019aatihd,132.5,8.09,22.1,1.734486,-1.08572,1.625612,-0.997914,2.8202059999999998,2.623526,0.9302604136009923,4,Na2SO4:0.90; Li2SO4:0.30; NaNO3:0.10; NaClO4:5.50,1.0,0.775552643684461,0.7465941145043583,0.9631675443963117,86,155,69,0.2749003984063745
{D393E7E6-B3DB-7C9B-C428-09A1F4CD5DE6},AML07192019aatihd,135.6,8.21,21.8,1.747938,-1.052314,1.637909,-0.964949,2.800252,2.602858,0.9295084870933045,5,Na2SO4:0.30; LiNO3:0.30; Li2SO4:0.40; NaNO3:0.80; NaClO4:5.00,1.0,0.7824371692264483,0.7551137715890412,0.9604857404133396,79,148,69,0.2768924302788845
{15536953-E3C2-9AA8-0879-DA62E62C0DDD},AML07192019aatihd,137.3,8.19,21.7,1.739125,-1.057667,1.632248,-0.964879,2.796792,2.597127,0.9286092780585757,5,Na2SO4:0.80; LiNO3:0.20; Li2SO4:0.30; NaNO3:0.70; NaClO4:4.80,1.0,0.7865541620652542,0.7599395972658437,0.9606074920152954,77,142,65,0.2609561752988048
{467F6E89-A76C-86E2-4B66-E345521E4356},AML07192019aatihd,150.0,8.09,21.8,1.747486,-1.000795,1.637651,-0.916031,2.7482810000000004,2.5536820000000002,0.929192466127008,4,LiNO3:1.40; Li2SO4:0.20; NaNO3:1.40; NaClO4:3.10,1.0,0.81726614607868,0.7968901205403034,0.9705848499755825,24,91,67,0.2689243027888446
